Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
Queensland,Australia,-28.0167,153.4,43894,11,0,1
South Australia,Australia,-34.9285,138.6007,43894,5,0,2
Tasmania,Australia,-41.4545,145.9707,43894,1,0,0
Victoria,Australia,-37.8136,144.9631,43894,10,0,4
Western Australia,Australia,-31.9505,115.8605,43894,2,1,0
,Austria,47.5162,14.5501,43894,29,0,0
,Azerbaijan,40.1431,47.5769,43894,3,0,0
,Bahamas,25.0343,-77.3963,43894,0,0,0
,Bahrain,26.0275,50.55,43894,52,0,0
,Bangladesh,23.685,90.3563,43894,0,0,0
,Barbados,13.1939,-59.5432,43894,0,0,0
,Belarus,53.7098,27.9534,43894,6,0,0
,Belgium,50.8333,4,43894,23,0,1
,Benin,9.3077,2.3158,43894,0,0,0
,Bhutan,27.5142,90.4336,43894,0,0,0
,Bolivia,-16.2902,-63.5887,43894,0,0,0
,Bosnia and Herzegovina,43.9159,17.6791,43894,0,0,0
,Brazil,-14.235,-51.9253,43894,4,0,0
,Brunei,4.5353,114.7277,43894,0,0,0
,Bulgaria,42.7339,25.4858,43894,0,0,0
,Burkina Faso,12.2383,-1.5616,43894,0,0,0
,Cabo Verde,16.5388,-23.0418,43894,0,0,0
,Cambodia,11.55,104.9167,43894,1,0,1
,Cameroon,3.848,11.5021,43894,0,0,0
Alberta,Canada,53.9333,-116.5765,43894,0,0,0
British Columbia,Canada,49.2827,-123.1207,43894,12,0,0
Grand Princess,Canada,37.6489,-122.6655,43894,0,0,0
Manitoba,Canada,53.7609,-98.8139,43894,0,0,0
New Brunswick,Canada,46.5653,-66.4619,43894,0,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,43894,0,0,0
Nova Scotia,Canada,44.682,-63.7443,43894,0,0,0
Ontario,Canada,51.2538,-85.3232,43894,20,0,0
Prince Edward Island,Canada,46.5107,-63.4168,43894,0,0,0
Quebec,Canada,52.9399,-73.5491,43894,1,0,0
Saskatchewan,Canada,52.9399,-106.4509,43894,0,0,0
,Central African Republic,6.6111,20.9394,43894,0,0,0
,Chad,15.4542,18.7322,43894,0,0,0
,Chile,-35.6751,-71.543,43894,1,0,0
Anhui,China,31.8257,117.2264,43894,990,6,956
Beijing,China,40.1824,116.4142,43894,418,8,297
Chongqing,China,30.0572,107.874,43894,576,6,502
Fujian,China,26.0789,117.9874,43894,296,1,270
Gansu,China,37.8099,101.0583,43894,91,2,87
Guangdong,China,23.3417,113.4244,43894,1350,7,1133
Guangxi,China,23.8298,108.7881,43894,252,2,210
Guizhou,China,26.8154,106.8748,43894,146,2,114
Hainan,China,19.1959,109.7453,43894,168,5,158
Hebei,China,39.549,116.1306,43894,318,6,301
Heilongjiang,China,47.862,127.7615,43894,480,13,0
Henan,China,33.882,113.614,43894,1272,22,0
Hong Kong,China,22.3,114.2,43894,105,2,37
Hubei,China,30.9756,112.2707,43894,67332,2871,38557
Hunan,China,27.6104,111.7088,43894,1018,4,916
Inner Mongolia,China,44.0935,113.9448,43894,75,1,63
Jiangsu,China,32.9711,119.455,43894,631,0,577
Jiangxi,China,27.614,115.7221,43894,935,1,884
Jilin,China,43.6661,126.1923,43894,93,1,86
Liaoning,China,41.2956,122.6085,43894,125,1,106
Macau,China,22.1667,113.55,43894,10,0,9
Ningxia,China,37.2692,106.1655,43894,75,0,69
Qinghai,China,35.7452,95.9956,43894,18,0,18
Shaanxi,China,35.1917,108.8701,43894,245,1,223
Shandong,China,36.3427,118.1498,43894,758,6,516
Shanghai,China,31.202,121.4491,43894,338,3,0
Shanxi,China,37.5777,112.2922,43894,133,0,124
Sichuan,China,30.6171,102.7103,43894,538,3,406
Tianjin,China,39.3054,117.323,43894,136,3,124
Tibet,China,31.6927,88.0924,43894,1,0,1
Xinjiang,China,41.1129,85.2401,43894,76,3,69
Yunnan,China,24.974,101.487,43894,174,2,0
Zhejiang,China,29.1832,120.0934,43894,1213,1,1114
,Colombia,4.5709,-74.2973,43894,0,0,0
,Congo (Brazzaville),-4.0383,21.7587,43894,0,0,0
,Congo (Kinshasa),-4.0383,21.7587,43894,0,0,0
,Costa Rica,9.7489,-83.7534,43894,0,0,0
,Cote d'Ivoire,7.54,-5.5471,43894,0,0,0
,Croatia,45.1,15.2,43894,10,0,0
,Diamond Princess,0,0,43894,706,6,10
,Cuba,22,-80,43894,0,0,0
,Cyprus,35.1264,33.4299,43894,0,0,0
,Czechia,49.8175,15.473,43894,8,0,0
Faroe Islands,Denmark,61.8926,-6.9118,43894,1,0,0
Greenland,Denmark,71.7069,-42.6043,43894,0,0,0
,Denmark,56.2639,9.5018,43894,10,0,0
,Djibouti,11.8251,42.5903,43894,0,0,0
,Dominican Republic,18.7357,-70.1627,43894,1,0,0
,Ecuador,-1.8312,-78.1834,43894,10,0,0
,Egypt,26,30,43894,2,0,1
,El Salvador,13.7942,-88.8965,43894,0,0,0
,Equatorial Guinea,1.5,10,43894,0,0,0
,Eritrea,15.1794,39.7823,43894,0,0,0
,Estonia,58.5953,25.0136,43894,2,0,0
,Eswatini,-26.5225,31.4659,43894,0,0,0
,Ethiopia,9.145,40.4897,43894,0,0,0
,Fiji,-17.7134,178.065,43894,0,0,0
,Finland,64,26,43894,6,0,1
French Guiana,France,3.9339,-53.1258,43894,0,0,0
French Polynesia,France,-17.6797,149.4068,43894,0,0,0
Guadeloupe,France,16.25,-61.5833,43894,0,0,0
Mayotte,France,-12.8275,45.1662,43894,0,0,0
New Caledonia,France,-20.9043,165.618,43894,0,0,0
Reunion,France,-21.1351,55.2471,43894,0,0,0
Saint Barthelemy,France,17.9,-62.8333,43894,3,0,0
St Martin,France,18.0708,-63.0501,43894,0,0,0
Martinique,France,14.6415,-61.0242,43894,0,0,0
,France,46.2276,2.2137,43894,285,4,12
,Gabon,-0.8037,11.6094,43894,0,0,0
,Gambia,13.4432,-15.3101,43894,0,0,0
,Georgia,42.3154,43.3569,43894,3,0,0
,Germany,51,9,43894,262,0,16
,Ghana,7.9465,-1.0232,43894,0,0,0
,Greece,39.0742,21.8243,43894,9,0,0
,Guatemala,15.7835,-90.2308,43894,0,0,0
,Guinea,9.9456,-9.6966,43894,0,0,0
,Guyana,5,-58.75,43894,0,0,0
,Haiti,18.9712,-72.2852,43894,0,0,0
,Holy See,41.9029,12.4534,43894,0,0,0
,Honduras,15.2,-86.2419,43894,0,0,0
,Hungary,47.1625,19.5033,43894,2,0,0
,Iceland,64.9631,-19.0208,43894,26,0,0
,India,21,78,43894,28,0,3
,Indonesia,-0.7893,113.9213,43894,2,0,0
,Iran,32,53,43894,2922,92,552
,Iraq,33,44,43894,35,2,0
,Ireland,53.1424,-7.6921,43894,6,0,0
,Israel,31,35,43894,15,0,1
,Italy,43,12,43894,3089,107,276
,Jamaica,18.1096,-77.2975,43894,0,0,0
,Japan,36,138,43894,331,6,43
,Jordan,31.24,36.51,43894,1,0,0
,Kazakhstan,48.0196,66.9237,43894,0,0,0
,Kenya,-0.0236,37.9062,43894,0,0,0
,South Korea,36,128,43894,5621,35,41
,Kuwait,29.5,47.75,43894,56,0,0
,Kyrgyzstan,41.2044,74.7661,43894,0,0,0
,Latvia,56.8796,24.6032,43894,1,0,0
,Lebanon,33.8547,35.8623,43894,13,0,1
,Liberia,6.4281,-9.4295,43894,0,0,0
,Liechtenstein,47.14,9.55,43894,1,0,0
,Lithuania,55.1694,23.8813,43894,1,0,0
,Luxembourg,49.8153,6.1296,43894,1,0,0
,Madagascar,-18.7669,46.8691,43894,0,0,0
,Malaysia,2.5,112.5,43894,50,0,22
,Maldives,3.2028,73.2207,43894,0,0,0
,Malta,35.9375,14.3754,43894,0,0,0
,Mauritania,21.0079,10.9408,43894,0,0,0
,Mauritius,-20.2,57.5,43894,0,0,0
,Mexico,23.6345,-102.5528,43894,5,0,1
,Moldova,47.4116,28.3699,43894,0,0,0
,Monaco,43.7333,7.4167,43894,1,0,0
,Mongolia,46.8625,103.8467,43894,0,0,0
,Montenegro,42.5,19.3,43894,0,0,0
,Morocco,31.7917,-7.0926,43894,1,0,0
,Namibia,-22.9576,18.4904,43894,0,0,0
,Nepal,28.1667,84.25,43894,1,0,1
Aruba,Netherlands,12.5186,-70.0358,43894,0,0,0
Curacao,Netherlands,12.1696,-68.99,43894,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,43894,0,0,0
,Netherlands,52.1326,5.2913,43894,38,0,0
,New Zealand,-40.9006,174.886,43894,3,0,0
,Nicaragua,12.8654,-85.2072,43894,0,0,0
,Niger,17.6078,8.0817,43894,0,0,0
,Nigeria,9.082,8.6753,43894,1,0,0
,North Macedonia,41.6086,21.7453,43894,1,0,0
,Norway,60.472,8.4689,43894,56,0,0
,Oman,21,57,43894,15,0,2
,Pakistan,30.3753,69.3451,43894,5,0,0
,Panama,8.538,-80.7821,43894,0,0,0
,Papua New Guinea,-6.315,143.9555,43894,0,0,0
,Paraguay,-23.4425,-58.4438,43894,0,0,0
,Peru,-9.19,-75.0152,43894,0,0,0
,Philippines,13,122,43894,3,1,1
,Poland,51.9194,19.1451,43894,1,0,0
,Portugal,39.3999,-8.2245,43894,5,0,0
,Qatar,25.3548,51.1839,43894,8,0,0
,Romania,45.9432,24.9668,43894,4,0,1
,Russia,60,90,43894,3,0,2
,Rwanda,-1.9403,29.8739,43894,0,0,0
,Saint Lucia,13.9094,-60.9789,43894,0,0,0
,Saint Vincent and the Grenadines,12.9843,-61.2872,43894,0,0,0
,San Marino,43.9424,12.4578,43894,16,1,0
,Saudi Arabia,24,45,43894,1,0,0
,Senegal,14.4974,-14.4524,43894,4,0,0
,Serbia,44.0165,21.0059,43894,0,0,0
,Seychelles,-4.6796,55.492,43894,0,0,0
,Singapore,1.2833,103.8333,43894,110,0,78
,Slovakia,48.669,19.699,43894,0,0,0
,Slovenia,46.1512,14.9955,43894,0,0,0
,Somalia,5.1521,46.1996,43894,0,0,0
,South Africa,-30.5595,22.9375,43894,0,0,0
,Spain,40,-4,43894,222,2,2
,Sri Lanka,7,81,43894,1,0,1
,Sudan,12.8628,30.2176,43894,0,0,0
,Suriname,3.9193,-56.0278,43894,0,0,0
,Sweden,63,16,43894,35,0,0
,Switzerland,46.8182,8.2275,43894,90,0,3
,Taiwan*,23.7,121,43894,42,1,12
,Tanzania,-6.369,34.8888,43894,0,0,0
,Thailand,15,101,43894,43,1,31
,Togo,8.6195,0.8248,43894,0,0,0
,Trinidad and Tobago,10.6918,-61.2225,43894,0,0,0
,Tunisia,34,9,43894,1,0,0
,Turkey,38.9637,35.2433,43894,0,0,0
,Uganda,1,32,43894,0,0,0
,Ukraine,48.3794,31.1656,43894,1,0,0
,United Arab Emirates,24,54,43894,27,0,5
Bermuda,United Kingdom,32.3078,-64.7505,43894,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,43894,0,0,0
Channel Islands,United Kingdom,49.3723,-2.3644,43894,0,0,0
Gibraltar,United Kingdom,36.1408,-5.3536,43894,1,0,0
Isle of Man,United Kingdom,54.2361,-4.5481,43894,0,0,0
Montserrat,United Kingdom,16.7425,-62.1874,43894,0,0,0
,United Kingdom,55.3781,-3.436,43894,85,0,8
,Uruguay,-32.5228,-55.7658,43894,0,0,0
,US,37.0902,-95.7129,43894,149,11,7
,Uzbekistan,41.3775,64.5853,43894,0,0,0
,Venezuela,6.4238,-66.5897,43894,0,0,0
,Vietnam,16,108,43894,16,0,16
,Zambia,-15.4167,28.2833,43894,0,0,0
,Zimbabwe,-20,30,43894,0,0,0
Diamond Princess,Canada,0,0,43894,0,0,0
,Dominica,15.415,-61.371,43894,0,0,0
,Grenada,12.1165,-61.679,43894,0,0,0
,Mozambique,-18.665695,35.529562,43894,0,0,0
,Syria,34.802075,38.996815,43894,0,0,0
,Timor-Leste,-8.874217,125.727539,43894,0,0,0
,Belize,13.1939,-59.5432,43894,0,0,0
,Laos,19.85627,102.495496,43894,0,0,0
,Libya,26.3351,17.228331,43894,0,0,0
,West Bank and Gaza,31.9522,35.2332,43894,0,0,0
,Guinea-Bissau,11.8037,-15.1804,43894,0,0,0
,Mali,17.570692,-3.996166,43894,0,0,0
,Saint Kitts and Nevis,17.357822,-62.782998,43894,0,0,0
Northwest Territories,Canada,64.8255,-124.8457,43894,0,0,0
Yukon,Canada,64.2823,-135,43894,0,0,0
,Kosovo,42.602636,20.902977,43894,0,0,0
,Burma,21.9162,95.956,43894,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,43894,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,43894,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,43894,0,0,0
,MS Zaandam,0,0,43894,0,0,0
,Botswana,-22.3285,24.6849,43894,0,0,0
,Burundi,-3.3731,29.9189,43894,0,0,0
,Sierra Leone,8.460555,-11.779889,43894,0,0,0
,Malawi,-13.254308,34.301525,43894,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,43894,0,0,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,43894,0,0,0
,South Sudan,6.877,31.307,43894,0,0,0
,Western Sahara,24.2155,-12.8858,43894,0,0,0
,Sao Tome and Principe,0.18636,6.613081,43894,0,0,0
,Yemen,15.552727,48.516388,43894,0,0,0
,Afghanistan,33,65,43895,1,0,0
,Albania,41.1533,20.1683,43895,0,0,0
,Algeria,28.0339,1.6596,43895,12,0,0
,Andorra,42.5063,1.5218,43895,1,0,0
,Angola,-11.2027,17.8739,43895,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,43895,0,0,0
,Argentina,-38.4161,-63.6167,43895,1,0,0
,Armenia,40.0691,45.0382,43895,1,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,43895,0,0,0
New South Wales,Australia,-33.8688,151.2093,43895,22,1,4
Northern Territory,Australia,-12.4634,130.8456,43895,1,0,0
Queensland,Australia,-28.0167,153.4,43895,13,0,8
South Australia,Australia,-34.9285,138.6007,43895,5,0,2
Tasmania,Australia,-41.4545,145.9707,43895,1,0,0
Victoria,Australia,-37.8136,144.9631,43895,10,0,7
Western Australia,Australia,-31.9505,115.8605,43895,3,1,0
,Austria,47.5162,14.5501,43895,41,0,0
,Azerbaijan,40.1431,47.5769,43895,6,0,0
,Bahamas,25.0343,-77.3963,43895,0,0,0
,Bahrain,26.0275,50.55,43895,55,0,0
,Bangladesh,23.685,90.3563,43895,0,0,0
,Barbados,13.1939,-59.5432,43895,0,0,0
,Belarus,53.7098,27.9534,43895,6,0,0
,Belgium,50.8333,4,43895,50,0,1
,Benin,9.3077,2.3158,43895,0,0,0
,Bhutan,27.5142,90.4336,43895,0,0,0
,Bolivia,-16.2902,-63.5887,43895,0,0,0
,Bosnia and Herzegovina,43.9159,17.6791,43895,2,0,0
,Brazil,-14.235,-51.9253,43895,4,0,0
,Brunei,4.5353,114.7277,43895,0,0,0
,Bulgaria,42.7339,25.4858,43895,0,0,0
,Burkina Faso,12.2383,-1.5616,43895,0,0,0
,Cabo Verde,16.5388,-23.0418,43895,0,0,0
,Cambodia,11.55,104.9167,43895,1,0,1
,Cameroon,3.848,11.5021,43895,0,0,0
Alberta,Canada,53.9333,-116.5765,43895,0,0,0
British Columbia,Canada,49.2827,-123.1207,43895,13,0,0
Grand Princess,Canada,37.6489,-122.6655,43895,0,0,0
Manitoba,Canada,53.7609,-98.8139,43895,0,0,0
New Brunswick,Canada,46.5653,-66.4619,43895,0,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,43895,0,0,0
Nova Scotia,Canada,44.682,-63.7443,43895,0,0,0
Ontario,Canada,51.2538,-85.3232,43895,22,0,0
Prince Edward Island,Canada,46.5107,-63.4168,43895,0,0,0
Quebec,Canada,52.9399,-73.5491,43895,2,0,0
Saskatchewan,Canada,52.9399,-106.4509,43895,0,0,0
,Central African Republic,6.6111,20.9394,43895,0,0,0
,Chad,15.4542,18.7322,43895,0,0,0
,Chile,-35.6751,-71.543,43895,4,0,0
Anhui,China,31.8257,117.2264,43895,990,6,970
Beijing,China,40.1824,116.4142,43895,418,8,297
Chongqing,China,30.0572,107.874,43895,576,6,512
Fujian,China,26.0789,117.9874,43895,296,1,277
Gansu,China,37.8099,101.0583,43895,102,2,87
Guangdong,China,23.3417,113.4244,43895,1351,7,1181
Guangxi,China,23.8298,108.7881,43895,252,2,214
Guizhou,China,26.8154,106.8748,43895,146,2,114
Hainan,China,19.1959,109.7453,43895,168,6,158
Hebei,China,39.549,116.1306,43895,318,6,304
Heilongjiang,China,47.862,127.7615,43895,481,13,0
Henan,China,33.882,113.614,43895,1272,22,0
Hong Kong,China,22.3,114.2,43895,105,2,43
Hubei,China,30.9756,112.2707,43895,67466,2902,40592
